,index,studyName,eventNum,cast,bottle,datetime,stationID,gridLine,gridStation,lat,lon,percentIrradiance,depth,PO4,SiO4,NO2,NO3,NH4,Nitrite,notes,year,month,second
3685,11366,LMG05-01,439.0,45.0,24.0,2005-01-20 07:48:00,300.120,299.910,119.820,-66.37528,-70.1753,100.0,2.6,1.62,67.86,0.055999999999999994,18.67,1.072,18.73,,2005,1,0
3686,11367,LMG05-01,444.0,46.0,2.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,-999.0,471.6,2.03,113.5,0.0,33.97,0.0,33.92,,2005,1,0
3687,11368,LMG05-01,444.0,46.0,4.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,-999.0,301.8,2.08,104.99,0.0,35.23,0.0,35.16,,2005,1,0
3688,11369,LMG05-01,444.0,46.0,6.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,-999.0,202.0,2.13,105.22,0.0,36.42,0.0,36.36,,2005,1,0
3689,11370,LMG05-01,444.0,46.0,8.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,-999.0,151.7,2.13,100.98,0.0,35.85,0.0,35.79,,2005,1,0
3690,11371,LMG05-01,444.0,46.0,10.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,-999.0,101.1,1.95,76.64,0.0,32.84,0.0,32.83,,2005,1,0
3691,11372,LMG05-01,444.0,46.0,12.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,0.5,72.0,1.9,72.77,0.095,31.64,0.0,31.74,,2005,1,0
3692,11373,LMG05-01,444.0,46.0,14.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,1.0,58.9,1.83,73.49,0.11900000000000001,30.45,0.055999999999999994,30.57,,2005,1,0
3693,11374,LMG05-01,444.0,46.0,16.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,5.0,29.3,1.57,68.39,0.052000000000000005,24.22,1.597,24.27,,2005,1,0
3694,11375,LMG05-01,444.0,46.0,18.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,10.0,18.2,1.51,68.94,0.044000000000000004,21.6,2.967,21.64,,2005,1,0
3695,11376,LMG05-01,444.0,46.0,20.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,25.0,8.3,1.47,69.74,0.049,20.64,3.343,20.69,,2005,1,0
3696,11377,LMG05-01,444.0,46.0,22.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,50.0,3.9,1.47,69.7,0.054000000000000006,20.31,3.3789999999999996,20.37,,2005,1,0
3697,11378,LMG05-01,444.0,46.0,24.0,2005-01-20 10:34:00,300.100,300.020,99.849,-66.50514,-69.86668,100.0,3.2,1.47,69.39,0.057,20.36,3.3789999999999996,20.42,,2005,1,0
3698,11379,LMG05-01,455.0,47.0,2.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,-999.0,401.5,2.49,116.53,0.0,32.99,0.024,32.96,,2005,1,0
3699,11380,LMG05-01,455.0,47.0,4.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,-999.0,303.4,2.46,108.71,0.0,34.47,0.0,34.4,,2005,1,0
3700,11381,LMG05-01,455.0,47.0,6.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,-999.0,253.2,2.51,106.92,0.0,34.87,0.0,34.82,,2005,1,0
3701,11382,LMG05-01,455.0,47.0,8.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,-999.0,202.3,2.56,105.38,0.0,34.97,0.0,34.91,,2005,1,0
3702,11383,LMG05-01,455.0,47.0,10.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,-999.0,101.7,2.44,85.41,0.0,32.53,0.0,32.48,,2005,1,0
3703,11384,LMG05-01,455.0,47.0,12.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,0.5,79.7,2.3,78.05,0.0,31.07,0.0,31.06,,2005,1,0
3704,11385,LMG05-01,455.0,47.0,14.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,1.0,68.6,2.24,76.17,0.03,29.68,0.0,29.71,,2005,1,0
3705,11386,LMG05-01,455.0,47.0,16.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,5.0,32.6,1.99,71.96,0.062,25.51,0.687,25.57,,2005,1,0
3706,11387,LMG05-01,455.0,47.0,18.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,10.0,18.5,1.73,70.76,0.043,19.71,2.822,19.75,,2005,1,0
3707,11388,LMG05-01,455.0,47.0,20.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,25.0,9.4,1.67,71.26,0.059000000000000004,18.08,3.415,18.13,,2005,1,0
3708,11389,LMG05-01,455.0,47.0,22.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,50.0,4.3,1.66,69.79,0.07,17.9,3.3689999999999998,17.97,,2005,1,0
3709,11390,LMG05-01,455.0,47.0,24.0,2005-01-20 15:40:00,300.800,297.625,77.550,-66.63441999999999,-69.55481999999999,100.0,2.2,1.64,68.61,0.071,17.59,2.832,17.66,,2005,1,0
3710,11391,LMG05-01,465.0,48.0,2.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,-999.0,199.6,3.22,107.77,0.0,35.35,0.19399999999999998,35.28,,2005,1,0
3711,11392,LMG05-01,465.0,48.0,4.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,-999.0,176.7,3.45,106.24,0.0,35.39,0.212,35.31,,2005,1,0
3712,11393,LMG05-01,465.0,48.0,6.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,-999.0,151.8,3.17,103.54,0.0,35.33,0.213,35.26,,2005,1,0
3713,11394,LMG05-01,465.0,48.0,8.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,-999.0,126.2,2.61,99.87,0.0,35.44,0.205,35.37,,2005,1,0
3714,11395,LMG05-01,465.0,48.0,10.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,-999.0,102.4,3.04,84.68,0.0,33.39,0.207,33.32,,2005,1,0
3715,11396,LMG05-01,465.0,48.0,12.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,0.5,70.9,2.57,75.7,0.023,31.43,0.325,31.45,,2005,1,0
3716,11397,LMG05-01,465.0,48.0,14.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,1.0,57.1,2.53,72.71,0.057,29.9,0.451,29.95,,2005,1,0
3717,11398,LMG05-01,465.0,48.0,16.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,5.0,31.4,1.79,69.63,0.023,23.73,1.851,23.76,,2005,1,0
3718,11399,LMG05-01,465.0,48.0,18.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,10.0,20.6,1.93,69.58,0.006,21.03,3.197,21.04,,2005,1,0
3719,11400,LMG05-01,465.0,48.0,20.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,25.0,9.2,1.93,69.85,0.013000000000000001,20.58,3.298,20.59,,2005,1,0
3720,11401,LMG05-01,465.0,48.0,22.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,50.0,3.3,1.92,70.02,0.033,21.21,2.396,21.25,,2005,1,0
3721,11402,LMG05-01,465.0,48.0,24.0,2005-01-20 20:24:00,300.600,300.107,60.066,-66.76309,-69.2397,100.0,1.8,1.86,69.44,0.06,21.04,1.6909999999999998,21.1,,2005,1,0
3722,11403,LMG05-01,473.0,49.0,2.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,-999.0,151.8,2.21,93.68,0.002,31.58,0.02,31.59,,2005,1,0
3723,11404,LMG05-01,473.0,49.0,4.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,-999.0,101.2,2.1,74.91,0.034,29.32,0.071,29.36,,2005,1,0
3724,11405,LMG05-01,473.0,49.0,6.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,-999.0,75.9,2.02,73.45,0.038,28.49,0.071,28.53,,2005,1,0
3725,11406,LMG05-01,473.0,49.0,8.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,-999.0,50.6,1.98,74.24,0.069,27.89,0.20199999999999999,27.96,,2005,1,0
3726,11407,LMG05-01,473.0,49.0,10.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,-999.0,35.9,1.88,70.51,0.066,25.58,0.7609999999999999,25.64,,2005,1,0
3727,11408,LMG05-01,473.0,49.0,12.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,-999.0,20.0,1.72,68.64,0.07,22.09,1.725,22.16,,2005,1,0
3728,11409,LMG05-01,473.0,49.0,14.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,0.5,13.3,-999.0,64.35,0.076,17.29,-999.0,17.37,,2005,1,0
3729,11410,LMG05-01,473.0,49.0,16.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,1.0,10.3,-999.0,54.65,0.038,5.84,-999.0,5.88,,2005,1,0
3730,11411,LMG05-01,473.0,49.0,18.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,5.0,6.1,-999.0,52.56,0.018000000000000002,3.67,-999.0,3.69,,2005,1,0
3731,11412,LMG05-01,473.0,49.0,20.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,10.0,4.7,-999.0,50.84,0.01,2.65,-999.0,2.66,,2005,1,0
3732,11413,LMG05-01,473.0,49.0,22.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,25.0,3.3,-999.0,50.15,0.01,2.48,-999.0,2.49,,2005,1,0
3733,11414,LMG05-01,473.0,49.0,24.0,2005-01-21 16:46:00,notFound,200.054,-19.972,-67.90065,-69.61608,-999.0,1.9,-999.0,50.4,0.006999999999999999,2.51,-999.0,2.51,,2005,1,0
3734,11415,LMG05-01,480.0,50.0,2.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,-999.0,425.1,2.56,100.19,0.025,34.6,0.0,34.63,,2005,1,0
3735,11416,LMG05-01,480.0,50.0,4.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,-999.0,303.2,2.56,98.0,0.019,34.8,0.0,34.81,,2005,1,0
3736,11417,LMG05-01,480.0,50.0,6.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,-999.0,242.5,2.57,95.64,0.018000000000000002,35.66,0.0,35.68,,2005,1,0
3737,11418,LMG05-01,480.0,50.0,8.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,-999.0,101.8,2.46,87.64,0.033,33.53,0.012,33.56,,2005,1,0
3738,11419,LMG05-01,480.0,50.0,10.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,-999.0,50.4,2.18,77.77,0.126,29.84,0.377,29.96,,2005,1,0
3739,11420,LMG05-01,480.0,50.0,12.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,0.5,21.2,2.07,72.54,-999.0,-999.0,0.995,27.6,,2005,1,0
3740,11421,LMG05-01,480.0,50.0,14.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,1.0,16.8,1.97,71.64,0.131,24.57,-999.0,24.71,,2005,1,0
3741,11422,LMG05-01,480.0,50.0,16.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,5.0,8.8,-999.0,64.63,0.134,17.58,-999.0,17.72,,2005,1,0
3742,11423,LMG05-01,480.0,50.0,18.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,10.0,5.9,-999.0,61.27,0.128,13.96,-999.0,14.09,,2005,1,0
3743,11424,LMG05-01,480.0,50.0,20.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,25.0,3.6,-999.0,56.84,0.098,7.81,-999.0,7.91,,2005,1,0
3744,11425,LMG05-01,480.0,50.0,22.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,50.0,2.0,-999.0,50.28,0.042,0.35,-999.0,0.39,,2005,1,0
3745,11426,LMG05-01,480.0,50.0,24.0,2005-01-21 21:19:00,notFound,200.056,-39.991,-68.0303,-69.28418,100.0,1.4,-999.0,49.66,0.034,0.12,-999.0,0.15,,2005,1,0
3746,11427,LMG05-01,489.0,52.0,2.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,-999.0,190.7,2.73,119.04,0.0,36.75,0.0,36.73,,2005,1,0
3747,11428,LMG05-01,489.0,52.0,4.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,-999.0,152.6,2.72,116.45,0.0,37.04,0.0,37.01,,2005,1,0
3748,11429,LMG05-01,489.0,52.0,6.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,-999.0,101.3,2.61,106.96,0.0,34.99,0.0,34.97,,2005,1,0
3749,11430,LMG05-01,489.0,52.0,8.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,-999.0,81.0,2.37,98.78,0.0,33.04,0.0,33.01,,2005,1,0
3750,11431,LMG05-01,489.0,52.0,10.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,-999.0,50.2,2.07,81.6,0.044000000000000004,30.33,0.0,30.37,,2005,1,0
3751,11432,LMG05-01,489.0,52.0,12.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,0.5,20.8,1.87,75.48,0.073,24.53,1.4709999999999999,24.61,,2005,1,0
3752,11433,LMG05-01,489.0,52.0,14.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,1.0,15.5,1.43,73.13,0.075,21.43,2.025,21.51,,2005,1,0
3753,11434,LMG05-01,489.0,52.0,16.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,5.0,9.4,0.77,64.33,0.054000000000000006,10.5,1.042,10.55,,2005,1,0
3754,11435,LMG05-01,489.0,52.0,18.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,10.0,6.2,0.44,61.64,0.046,6.82,0.521,6.87,,2005,1,0
3755,11436,LMG05-01,489.0,52.0,20.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,25.0,4.5,0.32,60.08,0.043,5.27,0.32299999999999995,5.31,,2005,1,0
3756,11437,LMG05-01,489.0,52.0,22.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,50.0,2.6,0.3,59.89,0.039,5.07,0.292,5.11,,2005,1,0
3757,11438,LMG05-01,489.0,52.0,24.0,2005-01-23 14:44:00,notFound,199.801,-79.926,-68.2871,-68.61505,100.0,1.4,0.27,58.26,0.015,3.65,0.096,3.66,,2005,1,0
3758,11439,LMG05-01,496.0,55.0,2.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,-999.0,262.6,2.57,112.97,0.0,35.67,0.0,35.63,,2005,1,0
3759,11440,LMG05-01,496.0,55.0,4.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,-999.0,202.9,2.57,111.95,0.0,35.89,0.0,35.85,,2005,1,0
3760,11441,LMG05-01,496.0,55.0,6.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,-999.0,151.4,2.6,109.87,0.0,36.09,0.0,36.05,,2005,1,0
3761,11442,LMG05-01,496.0,55.0,8.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,-999.0,102.2,2.49,97.3,0.10400000000000001,33.92,0.23,34.02,,2005,1,0
3762,11443,LMG05-01,496.0,55.0,10.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,-999.0,40.7,2.21,88.05,0.073,27.71,2.454,27.78,,2005,1,0
3763,11444,LMG05-01,496.0,55.0,12.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,0.5,14.8,1.56,75.03,0.076,19.69,2.3080000000000003,19.77,,2005,1,0
3764,11445,LMG05-01,496.0,55.0,14.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,1.0,11.6,1.04,70.05,0.063,14.13,1.079,14.19,,2005,1,0
3765,11446,LMG05-01,496.0,55.0,16.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,5.0,7.5,0.33,60.24,0.006,4.5,0.0,4.5,,2005,1,0
3766,11447,LMG05-01,496.0,55.0,18.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,10.0,5.1,0.1,55.19,0.0,0.79,0.0,0.75,,2005,1,0
3767,11448,LMG05-01,496.0,55.0,20.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,25.0,3.4,0.06,54.27,0.0,0.21,0.0,0.17,,2005,1,0
3768,11449,LMG05-01,496.0,55.0,22.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,50.0,2.3,0.05,54.23,0.0,0.05,0.0,0.01,,2005,1,0
3769,11450,LMG05-01,496.0,55.0,24.0,2005-01-23 19:12:00,notFound,199.810,-60.338,-68.16168,-68.94683,100.0,1.9,0.04,53.96,0.0,0.13,0.0,0.09,,2005,1,0
3770,11451,LMG05-01,507.0,56.0,2.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,-999.0,744.9,2.51,121.12,0.0,34.86,0.0,34.82,,2005,1,0
3771,11452,LMG05-01,507.0,56.0,4.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,-999.0,505.2,2.55,115.77,0.0,35.37,0.0,35.32,,2005,1,0
3772,11453,LMG05-01,507.0,56.0,6.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,-999.0,353.5,2.57,110.62,0.0,35.65,0.0,35.6,,2005,1,0
3773,11454,LMG05-01,507.0,56.0,8.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,-999.0,262.3,2.6,106.01,0.0,35.95,0.0,35.9,,2005,1,0
3774,11455,LMG05-01,507.0,56.0,10.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,-999.0,100.8,2.41,86.72,0.011000000000000001,33.13,0.033,33.14,,2005,1,0
3775,11456,LMG05-01,507.0,56.0,12.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,0.5,83.7,2.38,87.33,0.011000000000000001,32.49,0.129,32.5,,2005,1,0
3776,11457,LMG05-01,507.0,56.0,14.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,1.0,67.5,2.38,91.43,0.031,32.55,0.055,32.58,,2005,1,0
3777,11458,LMG05-01,507.0,56.0,16.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,5.0,31.4,2.15,77.76,0.069,29.26,0.315,29.33,,2005,1,0
3778,11459,LMG05-01,507.0,56.0,18.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,10.0,21.6,2.15,78.01,0.147,29.02,0.396,29.17,,2005,1,0
3779,11460,LMG05-01,507.0,56.0,20.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,25.0,11.2,2.06,76.42,0.175,27.45,0.856,27.62,,2005,1,0
3780,11461,LMG05-01,507.0,56.0,22.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,50.0,4.3,1.29,62.88,0.115,15.69,2.827,15.8,,2005,1,0
3781,11462,LMG05-01,507.0,56.0,24.0,2005-01-24 09:43:00,200.400,199.993,40.016,-67.51106,-70.58963,100.0,2.0,1.25,62.09,0.11199999999999999,15.29,2.793,15.4,,2005,1,0
3782,11463,LMG05-01,510.0,57.0,2.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,-999.0,554.2,2.5,117.65,0.0,34.83,0.0,34.8,,2005,1,0
3783,11464,LMG05-01,510.0,57.0,4.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,-999.0,405.0,2.58,109.4,0.0,33.2,0.012,33.16,,2005,1,0
3784,11465,LMG05-01,510.0,57.0,6.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,-999.0,303.1,2.6,104.17,0.0,33.58,0.035,33.55,,2005,1,0
3785,11466,LMG05-01,510.0,57.0,8.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,-999.0,151.8,2.46,89.95,0.026000000000000002,32.27,0.222,32.3,,2005,1,0
3786,11467,LMG05-01,510.0,57.0,10.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,-999.0,65.5,2.29,78.64,0.105,29.36,0.77,29.46,,2005,1,0
3787,11468,LMG05-01,510.0,57.0,12.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,-999.0,31.0,2.1,74.89,0.08,25.75,1.712,25.83,,2005,1,0
3788,11469,LMG05-01,510.0,57.0,14.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,0.5,20.7,2.09,73.88,0.09699999999999999,24.78,2.593,24.87,,2005,1,0
3789,11470,LMG05-01,510.0,57.0,16.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,1.0,14.3,2.05,71.85,0.095,24.03,3.074,24.12,,2005,1,0
3790,11471,LMG05-01,510.0,57.0,18.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,5.0,6.5,1.39,59.48,0.046,14.81,6.382999999999999,14.86,,2005,1,0
3791,11472,LMG05-01,510.0,57.0,20.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,10.0,4.6,1.02,55.21,0.042,10.86,5.449,10.9,,2005,1,0
3792,11473,LMG05-01,510.0,57.0,22.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,25.0,2.8,0.95,54.55,0.04,10.3,5.2589999999999995,10.34,,2005,1,0
3793,11474,LMG05-01,510.0,57.0,24.0,2005-01-24 13:23:00,200.200,200.196,20.096,-67.64183,-70.26883000000001,-999.0,1.5,0.73,52.43,0.027999999999999997,9.29,4.1610000000000005,9.32,,2005,1,0
3794,11475,LMG05-01,517.0,58.0,2.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,-999.0,675.1,2.54,115.69,0.0,34.54,0.0,34.5,,2005,1,0
3795,11476,LMG05-01,517.0,58.0,4.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,-999.0,554.0,2.55,115.8,0.0,34.58,0.063,34.54,,2005,1,0
3796,11477,LMG05-01,517.0,58.0,6.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,-999.0,404.8,2.6,112.45,0.0,35.61,0.085,35.57,,2005,1,0
3797,11478,LMG05-01,517.0,58.0,8.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,-999.0,263.2,2.62,106.06,0.0,35.83,0.05,35.77,,2005,1,0
3798,11479,LMG05-01,517.0,58.0,10.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,-999.0,101.6,2.45,89.6,0.27399999999999997,32.96,0.226,33.24,,2005,1,0
3799,11480,LMG05-01,517.0,58.0,12.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,0.5,63.3,2.29,79.75,0.062,30.68,0.147,30.74,,2005,1,0
3800,11481,LMG05-01,517.0,58.0,14.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,1.0,51.1,2.2,78.41,0.131,29.13,0.7,29.26,,2005,1,0
3801,11482,LMG05-01,517.0,58.0,16.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,5.0,26.4,2.11,74.67,0.11199999999999999,26.83,1.314,26.94,,2005,1,0
3802,11483,LMG05-01,517.0,58.0,18.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,10.0,16.4,2.0,72.03,0.107,25.62,1.179,25.73,,2005,1,0
3803,11484,LMG05-01,517.0,58.0,20.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,25.0,8.8,1.55,66.27,0.11599999999999999,20.24,0.8270000000000001,20.35,,2005,1,0
3804,11485,LMG05-01,517.0,58.0,22.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,50.0,3.7,1.08,60.94,0.128,14.3,0.7,14.43,,2005,1,0
3805,11486,LMG05-01,517.0,58.0,24.0,2005-01-24 18:40:00,200.000,200.150,-0.299,-67.77199,-69.94445,100.0,1.9,0.95,60.5,0.132,13.38,0.43,13.52,,2005,1,0
3806,11487,LMG05-01,531.0,62.0,2.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,-999.0,489.2,3.15,124.51,0.0,35.11,0.063,35.1,,2005,1,0
3807,11488,LMG05-01,531.0,62.0,4.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,-999.0,353.7,2.41,112.22,0.0,35.38,0.10300000000000001,35.34,,2005,1,0
3808,11489,LMG05-01,531.0,62.0,6.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,-999.0,244.3,2.42,108.27,0.0,35.51,0.185,35.47,,2005,1,0
3809,11490,LMG05-01,531.0,62.0,8.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,-999.0,151.5,2.44,106.04,0.0,34.77,0.141,34.74,,2005,1,0
3810,11491,LMG05-01,531.0,62.0,10.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,-999.0,60.8,1.84,81.13,0.026000000000000002,30.33,0.2,30.35,,2005,1,0
3811,11492,LMG05-01,531.0,62.0,12.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,0.5,22.9,1.92,76.79,0.182,28.35,0.797,28.53,,2005,1,0
3812,11493,LMG05-01,531.0,62.0,14.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,1.0,20.2,1.96,75.97,0.212,27.01,0.7290000000000001,27.22,,2005,1,0
3813,11494,LMG05-01,531.0,62.0,16.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,5.0,13.1,1.56,76.52,0.17600000000000002,27.18,0.909,27.35,,2005,1,0
3814,11495,LMG05-01,531.0,62.0,18.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,10.0,10.4,2.01,75.0,0.17600000000000002,26.4,1.054,26.57,,2005,1,0
3815,11496,LMG05-01,531.0,62.0,20.0,2005-01-26 23:12:00,200.600,200.187,60.083,-67.37969,-70.9069,25.0,5.9,1.55,71.48,0.153,23.24,1.328,23.39,,2005,1,0
